date,is_open,tdid,did
20110816,1,12808,104246
20110817,1,12809,104247
20110818,1,12810,104248
20110819,1,12811,104249
20110820,0,12811,104250
20110821,0,12811,104251
20110822,1,12812,104252
20110823,1,12813,104253
20110824,1,12814,104254
20110825,1,12815,104255
20110826,1,12816,104256
20110827,0,12816,104257
20110828,0,12816,104258
20110829,1,12817,104259
20110830,1,12818,104260
20110831,1,12819,104261
20110901,1,12820,104262
20110902,1,12821,104263
20110903,0,12821,104264
20110904,0,12821,104265
20110905,1,12822,104266
20110906,1,12823,104267
20110907,1,12824,104268
20110908,1,12825,104269
20110909,1,12826,104270
20110910,0,12826,104271
20110911,0,12826,104272
20110912,0,12826,104273
20110913,1,12827,104274
20110914,1,12828,104275
20110915,1,12829,104276
20110916,1,12830,104277
20110917,0,12830,104278
20110918,0,12830,104279
20110919,1,12831,104280
20110920,1,12832,104281
20110921,1,12833,104282
20110922,1,12834,104283
20110923,1,12835,104284
20110924,0,12835,104285
20110925,0,12835,104286
20110926,1,12836,104287
20110927,1,12837,104288
20110928,1,12838,104289
20110929,1,12839,104290
20110930,1,12840,104291
20111001,0,12840,104292
20111002,0,12840,104293
20111003,0,12840,104294
20111004,0,12840,104295
20111005,0,12840,104296
20111006,0,12840,104297
20111007,0,12840,104298
20111008,0,12840,104299
20111009,0,12840,104300
20111010,1,12841,104301
20111011,1,12842,104302
20111012,1,12843,104303
20111013,1,12844,104304
20111014,1,12845,104305
20111015,0,12845,104306
20111016,0,12845,104307
20111017,1,12846,104308
20111018,1,12847,104309
20111019,1,12848,104310
20111020,1,12849,104311
20111021,1,12850,104312
20111022,0,12850,104313
20111023,0,12850,104314
20111024,1,12851,104315
20111025,1,12852,104316
20111026,1,12853,104317
20111027,1,12854,104318
20111028,1,12855,104319
20111029,0,12855,104320
20111030,0,12855,104321
20111031,1,12856,104322
20111101,1,12857,104323
20111102,1,12858,104324
20111103,1,12859,104325
20111104,1,12860,104326
20111105,0,12860,104327
20111106,0,12860,104328
20111107,1,12861,104329
20111108,1,12862,104330
20111109,1,12863,104331
20111110,1,12864,104332
20111111,1,12865,104333
20111112,0,12865,104334
20111113,0,12865,104335
20111114,1,12866,104336
20111115,1,12867,104337
20111116,1,12868,104338
20111117,1,12869,104339
20111118,1,12870,104340
20111119,0,12870,104341
20111120,0,12870,104342
20111121,1,12871,104343
20111122,1,12872,104344
20111123,1,12873,104345
20111124,1,12874,104346
20111125,1,12875,104347
20111126,0,12875,104348
20111127,0,12875,104349
20111128,1,12876,104350
20111129,1,12877,104351
20111130,1,12878,104352
20111201,1,12879,104353
20111202,1,12880,104354
20111203,0,12880,104355
20111204,0,12880,104356
20111205,1,12881,104357
20111206,1,12882,104358
20111207,1,12883,104359
20111208,1,12884,104360
20111209,1,12885,104361
20111210,0,12885,104362
20111211,0,12885,104363
20111212,1,12886,104364
20111213,1,12887,104365
20111214,1,12888,104366
20111215,1,12889,104367
20111216,1,12890,104368
20111217,0,12890,104369
20111218,0,12890,104370
20111219,1,12891,104371
20111220,1,12892,104372
20111221,1,12893,104373
20111222,1,12894,104374
20111223,1,12895,104375
20111224,0,12895,104376
20111225,0,12895,104377
20111226,1,12896,104378
20111227,1,12897,104379
20111228,1,12898,104380
20111229,1,12899,104381
20111230,1,12900,104382
20111231,0,12900,104383
20120101,0,12900,104384
20120102,0,12900,104385
20120103,0,12900,104386
20120104,1,12901,104387
20120105,1,12902,104388
20120106,1,12903,104389
20120107,0,12903,104390
20120108,0,12903,104391
20120109,1,12904,104392
20120110,1,12905,104393
20120111,1,12906,104394
20120112,1,12907,104395
20120113,1,12908,104396
20120114,0,12908,104397
20120115,0,12908,104398
20120116,1,12909,104399
20120117,1,12910,104400
20120118,1,12911,104401
20120119,1,12912,104402
20120120,1,12913,104403
20120121,0,12913,104404
20120122,0,12913,104405
20120123,0,12913,104406
20120124,0,12913,104407
20120125,0,12913,104408
20120126,0,12913,104409
20120127,0,12913,104410
20120128,0,12913,104411
20120129,0,12913,104412
20120130,1,12914,104413
20120131,1,12915,104414
20120201,1,12916,104415
20120202,1,12917,104416
20120203,1,12918,104417
20120204,0,12918,104418
20120205,0,12918,104419
20120206,1,12919,104420
20120207,1,12920,104421
20120208,1,12921,104422
20120209,1,12922,104423
20120210,1,12923,104424
20120211,0,12923,104425
20120212,0,12923,104426
20120213,1,12924,104427
20120214,1,12925,104428
20120215,1,12926,104429
20120216,1,12927,104430
20120217,1,12928,104431
20120218,0,12928,104432
20120219,0,12928,104433
20120220,1,12929,104434
20120221,1,12930,104435
20120222,1,12931,104436
20120223,1,12932,104437
20120224,1,12933,104438
20120225,0,12933,104439
20120226,0,12933,104440
20120227,1,12934,104441
20120228,1,12935,104442
20120229,1,12936,104443
20120301,1,12937,104444
20120302,1,12938,104445
20120303,0,12938,104446
20120304,0,12938,104447
20120305,1,12939,104448
20120306,1,12940,104449
20120307,1,12941,104450
20120308,1,12942,104451
20120309,1,12943,104452
20120310,0,12943,104453
20120311,0,12943,104454
20120312,1,12944,104455
20120313,1,12945,104456
20120314,1,12946,104457
20120315,1,12947,104458
20120316,1,12948,104459
20120317,0,12948,104460
20120318,0,12948,104461
20120319,1,12949,104462
20120320,1,12950,104463
20120321,1,12951,104464
20120322,1,12952,104465
20120323,1,12953,104466
20120324,0,12953,104467
20120325,0,12953,104468
20120326,1,12954,104469
20120327,1,12955,104470
20120328,1,12956,104471
20120329,1,12957,104472
20120330,1,12958,104473
20120331,0,12958,104474
20120401,0,12958,104475
20120402,0,12958,104476
20120403,0,12958,104477
20120404,0,12958,104478
20120405,1,12959,104479
20120406,1,12960,104480
20120407,0,12960,104481
20120408,0,12960,104482
20120409,1,12961,104483
20120410,1,12962,104484
20120411,1,12963,104485
20120412,1,12964,104486
20120413,1,12965,104487
20120414,0,12965,104488
20120415,0,12965,104489
20120416,1,12966,104490
20120417,1,12967,104491
20120418,1,12968,104492
20120419,1,12969,104493
20120420,1,12970,104494
20120421,0,12970,104495
20120422,0,12970,104496
20120423,1,12971,104497
20120424,1,12972,104498
20120425,1,12973,104499
20120426,1,12974,104500
20120427,1,12975,104501
20120428,0,12975,104502
20120429,0,12975,104503
20120430,0,12975,104504
20120501,0,12975,104505
20120502,1,12976,104506
20120503,1,12977,104507
20120504,1,12978,104508
20120505,0,12978,104509
20120506,0,12978,104510
20120507,1,12979,104511
20120508,1,12980,104512
20120509,1,12981,104513
20120510,1,12982,104514
20120511,1,12983,104515
20120512,0,12983,104516
20120513,0,12983,104517
20120514,1,12984,104518
20120515,1,12985,104519
20120516,1,12986,104520
20120517,1,12987,104521
20120518,1,12988,104522
20120519,0,12988,104523
20120520,0,12988,104524
20120521,1,12989,104525
20120522,1,12990,104526
20120523,1,12991,104527
20120524,1,12992,104528
20120525,1,12993,104529
20120526,0,12993,104530
20120527,0,12993,104531
20120528,1,12994,104532
20120529,1,12995,104533
20120530,1,12996,104534
20120531,1,12997,104535
20120601,1,12998,104536
20120602,0,12998,104537
20120603,0,12998,104538
20120604,1,12999,104539
20120605,1,13000,104540
20120606,1,13001,104541
20120607,1,13002,104542
20120608,1,13003,104543
20120609,0,13003,104544
20120610,0,13003,104545
20120611,1,13004,104546
20120612,1,13005,104547
20120613,1,13006,104548
20120614,1,13007,104549
20120615,1,13008,104550
20120616,0,13008,104551
20120617,0,13008,104552
20120618,1,13009,104553
20120619,1,13010,104554
20120620,1,13011,104555
20120621,1,13012,104556
20120622,0,13012,104557
20120623,0,13012,104558
20120624,0,13012,104559
20120625,1,13013,104560
20120626,1,13014,104561
20120627,1,13015,104562
20120628,1,13016,104563
20120629,1,13017,104564
20120630,0,13017,104565
20120701,0,13017,104566
20120702,1,13018,104567
20120703,1,13019,104568
20120704,1,13020,104569
20120705,1,13021,104570
20120706,1,13022,104571
20120707,0,13022,104572
20120708,0,13022,104573
20120709,1,13023,104574
20120710,1,13024,104575
20120711,1,13025,104576
20120712,1,13026,104577
20120713,1,13027,104578
20120714,0,13027,104579
20120715,0,13027,104580
20120716,1,13028,104581
20120717,1,13029,104582
20120718,1,13030,104583
20120719,1,13031,104584
20120720,1,13032,104585
20120721,0,13032,104586
20120722,0,13032,104587
20120723,1,13033,104588
20120724,1,13034,104589
20120725,1,13035,104590
20120726,1,13036,104591
20120727,1,13037,104592
20120728,0,13037,104593
20120729,0,13037,104594
20120730,1,13038,104595
20120731,1,13039,104596
20120801,1,13040,104597
20120802,1,13041,104598
20120803,1,13042,104599
20120804,0,13042,104600
20120805,0,13042,104601
20120806,1,13043,104602
20120807,1,13044,104603
20120808,1,13045,104604
20120809,1,13046,104605
20120810,1,13047,104606
20120811,0,13047,104607
20120812,0,13047,104608
20120813,1,13048,104609
20120814,1,13049,104610
20120815,1,13050,104611
20120816,1,13051,104612
20120817,1,13052,104613
20120818,0,13052,104614
20120819,0,13052,104615
20120820,1,13053,104616
20120821,1,13054,104617
20120822,1,13055,104618
20120823,1,13056,104619
20120824,1,13057,104620
20120825,0,13057,104621
20120826,0,13057,104622
20120827,1,13058,104623
20120828,1,13059,104624
20120829,1,13060,104625
20120830,1,13061,104626
20120831,1,13062,104627
20120901,0,13062,104628
20120902,0,13062,104629
20120903,1,13063,104630
20120904,1,13064,104631
20120905,1,13065,104632
20120906,1,13066,104633
20120907,1,13067,104634
20120908,0,13067,104635
20120909,0,13067,104636
20120910,1,13068,104637
20120911,1,13069,104638
20120912,1,13070,104639
20120913,1,13071,104640
20120914,1,13072,104641
20120915,0,13072,104642
20120916,0,13072,104643
20120917,1,13073,104644
20120918,1,13074,104645
20120919,1,13075,104646
20120920,1,13076,104647
20120921,1,13077,104648
20120922,0,13077,104649
20120923,0,13077,104650
20120924,1,13078,104651
20120925,1,13079,104652
20120926,1,13080,104653
20120927,1,13081,104654
20120928,1,13082,104655
20120929,0,13082,104656
20120930,0,13082,104657
20121001,0,13082,104658
20121002,0,13082,104659
20121003,0,13082,104660
20121004,0,13082,104661
20121005,0,13082,104662
20121006,0,13082,104663
20121007,0,13082,104664
20121008,1,13083,104665
20121009,1,13084,104666
20121010,1,13085,104667
20121011,1,13086,104668
20121012,1,13087,104669
20121013,0,13087,104670
20121014,0,13087,104671
20121015,1,13088,104672
20121016,1,13089,104673
20121017,1,13090,104674
20121018,1,13091,104675
20121019,1,13092,104676
20121020,0,13092,104677
20121021,0,13092,104678
20121022,1,13093,104679
20121023,1,13094,104680
20121024,1,13095,104681
20121025,1,13096,104682
20121026,1,13097,104683
20121027,0,13097,104684
20121028,0,13097,104685
20121029,1,13098,104686
20121030,1,13099,104687
20121031,1,13100,104688
20121101,1,13101,104689
20121102,1,13102,104690
20121103,0,13102,104691
20121104,0,13102,104692
20121105,1,13103,104693
20121106,1,13104,104694
20121107,1,13105,104695
20121108,1,13106,104696
20121109,1,13107,104697
20121110,0,13107,104698
20121111,0,13107,104699
20121112,1,13108,104700
20121113,1,13109,104701
20121114,1,13110,104702
20121115,1,13111,104703
20121116,1,13112,104704
20121117,0,13112,104705
20121118,0,13112,104706
20121119,1,13113,104707
20121120,1,13114,104708
20121121,1,13115,104709
20121122,1,13116,104710
20121123,1,13117,104711
20121124,0,13117,104712
20121125,0,13117,104713
20121126,1,13118,104714
20121127,1,13119,104715
20121128,1,13120,104716
20121129,1,13121,104717
20121130,1,13122,104718
20121201,0,13122,104719
20121202,0,13122,104720
20121203,1,13123,104721
20121204,1,13124,104722
20121205,1,13125,104723
20121206,1,13126,104724
20121207,1,13127,104725
20121208,0,13127,104726
20121209,0,13127,104727
20121210,1,13128,104728
20121211,1,13129,104729
20121212,1,13130,104730
20121213,1,13131,104731
20121214,1,13132,104732
20121215,0,13132,104733
20121216,0,13132,104734
20121217,1,13133,104735
20121218,1,13134,104736
20121219,1,13135,104737
20121220,1,13136,104738
20121221,1,13137,104739
20121222,0,13137,104740
20121223,0,13137,104741
20121224,1,13138,104742
20121225,1,13139,104743
20121226,1,13140,104744
20121227,1,13141,104745
20121228,1,13142,104746
20121229,0,13142,104747
20121230,0,13142,104748
20121231,1,13143,104749
20130101,0,13143,104750
20130102,0,13143,104751
20130103,0,13143,104752
20130104,1,13144,104753
20130105,0,13144,104754
20130106,0,13144,104755
20130107,1,13145,104756
20130108,1,13146,104757
20130109,1,13147,104758
20130110,1,13148,104759
20130111,1,13149,104760
20130112,0,13149,104761
20130113,0,13149,104762
20130114,1,13150,104763
20130115,1,13151,104764
20130116,1,13152,104765
20130117,1,13153,104766
20130118,1,13154,104767
20130119,0,13154,104768
20130120,0,13154,104769
20130121,1,13155,104770
20130122,1,13156,104771
20130123,1,13157,104772
20130124,1,13158,104773
20130125,1,13159,104774
20130126,0,13159,104775
20130127,0,13159,104776
20130128,1,13160,104777
20130129,1,13161,104778
20130130,1,13162,104779
20130131,1,13163,104780
20130201,1,13164,104781
20130202,0,13164,104782
20130203,0,13164,104783
20130204,1,13165,104784
20130205,1,13166,104785
20130206,1,13167,104786
20130207,1,13168,104787
20130208,1,13169,104788
20130209,0,13169,104789
20130210,0,13169,104790
20130211,0,13169,104791
20130212,0,13169,104792
20130213,0,13169,104793
20130214,0,13169,104794
20130215,0,13169,104795
20130216,0,13169,104796
20130217,0,13169,104797
20130218,1,13170,104798
20130219,1,13171,104799
20130220,1,13172,104800
20130221,1,13173,104801
20130222,1,13174,104802
20130223,0,13174,104803
20130224,0,13174,104804
20130225,1,13175,104805
20130226,1,13176,104806
20130227,1,13177,104807
20130228,1,13178,104808
20130301,1,13179,104809
20130302,0,13179,104810
20130303,0,13179,104811
20130304,1,13180,104812
20130305,1,13181,104813
20130306,1,13182,104814
20130307,1,13183,104815
20130308,1,13184,104816
20130309,0,13184,104817
20130310,0,13184,104818
20130311,1,13185,104819
20130312,1,13186,104820
20130313,1,13187,104821
20130314,1,13188,104822
20130315,1,13189,104823
20130316,0,13189,104824
20130317,0,13189,104825
20130318,1,13190,104826
20130319,1,13191,104827
20130320,1,13192,104828
20130321,1,13193,104829
20130322,1,13194,104830
20130323,0,13194,104831
20130324,0,13194,104832
20130325,1,13195,104833
20130326,1,13196,104834
20130327,1,13197,104835
20130328,1,13198,104836
20130329,1,13199,104837
20130330,0,13199,104838
20130331,0,13199,104839
20130401,1,13200,104840
20130402,1,13201,104841
20130403,1,13202,104842
20130404,0,13202,104843
20130405,0,13202,104844
20130406,0,13202,104845
20130407,0,13202,104846
20130408,1,13203,104847
20130409,1,13204,104848
20130410,1,13205,104849
20130411,1,13206,104850
20130412,1,13207,104851
20130413,0,13207,104852
20130414,0,13207,104853
20130415,1,13208,104854
20130416,1,13209,104855
20130417,1,13210,104856
20130418,1,13211,104857
20130419,1,13212,104858
20130420,0,13212,104859
20130421,0,13212,104860
20130422,1,13213,104861
20130423,1,13214,104862
20130424,1,13215,104863
20130425,1,13216,104864
20130426,1,13217,104865
20130427,0,13217,104866
20130428,0,13217,104867
20130429,0,13217,104868
20130430,0,13217,104869
20130501,0,13217,104870
20130502,1,13218,104871
20130503,1,13219,104872
20130504,0,13219,104873
20130505,0,13219,104874
20130506,1,13220,104875
20130507,1,13221,104876
20130508,1,13222,104877
20130509,1,13223,104878
20130510,1,13224,104879
20130511,0,13224,104880
20130512,0,13224,104881
20130513,1,13225,104882
20130514,1,13226,104883
20130515,1,13227,104884
20130516,1,13228,104885
20130517,1,13229,104886
20130518,0,13229,104887
20130519,0,13229,104888
20130520,1,13230,104889
20130521,1,13231,104890
20130522,1,13232,104891
20130523,1,13233,104892
20130524,1,13234,104893
20130525,0,13234,104894
20130526,0,13234,104895
20130527,1,13235,104896
20130528,1,13236,104897
20130529,1,13237,104898
20130530,1,13238,104899
20130531,1,13239,104900
20130601,0,13239,104901
20130602,0,13239,104902
20130603,1,13240,104903
20130604,1,13241,104904
20130605,1,13242,104905
20130606,1,13243,104906
20130607,1,13244,104907
20130608,0,13244,104908
20130609,0,13244,104909
20130610,0,13244,104910
20130611,0,13244,104911
20130612,0,13244,104912
20130613,1,13245,104913
20130614,1,13246,104914
20130615,0,13246,104915
20130616,0,13246,104916
20130617,1,13247,104917
20130618,1,13248,104918
20130619,1,13249,104919
20130620,1,13250,104920
20130621,1,13251,104921
20130622,0,13251,104922
20130623,0,13251,104923
20130624,1,13252,104924
20130625,1,13253,104925
20130626,1,13254,104926
20130627,1,13255,104927
20130628,1,13256,104928
20130629,0,13256,104929
20130630,0,13256,104930
20130701,1,13257,104931
20130702,1,13258,104932
20130703,1,13259,104933
20130704,1,13260,104934
20130705,1,13261,104935
20130706,0,13261,104936
20130707,0,13261,104937
20130708,1,13262,104938
20130709,1,13263,104939
20130710,1,13264,104940
20130711,1,13265,104941
20130712,1,13266,104942
20130713,0,13266,104943
20130714,0,13266,104944
20130715,1,13267,104945
20130716,1,13268,104946
20130717,1,13269,104947
20130718,1,13270,104948
20130719,1,13271,104949
20130720,0,13271,104950
20130721,0,13271,104951
20130722,1,13272,104952
20130723,1,13273,104953
20130724,1,13274,104954
20130725,1,13275,104955
20130726,1,13276,104956
20130727,0,13276,104957
20130728,0,13276,104958
20130729,1,13277,104959
20130730,1,13278,104960
20130731,1,13279,104961
20130801,1,13280,104962
20130802,1,13281,104963
20130803,0,13281,104964
20130804,0,13281,104965
20130805,1,13282,104966
20130806,1,13283,104967
20130807,1,13284,104968
20130808,1,13285,104969
20130809,1,13286,104970
20130810,0,13286,104971
20130811,0,13286,104972
20130812,1,13287,104973
20130813,1,13288,104974
20130814,1,13289,104975
20130815,1,13290,104976
20130816,1,13291,104977
20130817,0,13291,104978
20130818,0,13291,104979
20130819,1,13292,104980
20130820,1,13293,104981
20130821,1,13294,104982
20130822,1,13295,104983
20130823,1,13296,104984
20130824,0,13296,104985
20130825,0,13296,104986
20130826,1,13297,104987
20130827,1,13298,104988
20130828,1,13299,104989
20130829,1,13300,104990
20130830,1,13301,104991
20130831,0,13301,104992
20130901,0,13301,104993
20130902,1,13302,104994
20130903,1,13303,104995
20130904,1,13304,104996
20130905,1,13305,104997
20130906,1,13306,104998
20130907,0,13306,104999
20130908,0,13306,105000
20130909,1,13307,105001
20130910,1,13308,105002
20130911,1,13309,105003
20130912,1,13310,105004
20130913,1,13311,105005
20130914,0,13311,105006
20130915,0,13311,105007
20130916,1,13312,105008
20130917,1,13313,105009
20130918,1,13314,105010
20130919,0,13314,105011
20130920,0,13314,105012
20130921,0,13314,105013
20130922,0,13314,105014
20130923,1,13315,105015
20130924,1,13316,105016
20130925,1,13317,105017
20130926,1,13318,105018
20130927,1,13319,105019
20130928,0,13319,105020
20130929,0,13319,105021
20130930,1,13320,105022
20131001,0,13320,105023
20131002,0,13320,105024
20131003,0,13320,105025
20131004,0,13320,105026
20131005,0,13320,105027
20131006,0,13320,105028
20131007,0,13320,105029
20131008,1,13321,105030
20131009,1,13322,105031
20131010,1,13323,105032
20131011,1,13324,105033
20131012,0,13324,105034
20131013,0,13324,105035
20131014,1,13325,105036
20131015,1,13326,105037
20131016,1,13327,105038
20131017,1,13328,105039
20131018,1,13329,105040
20131019,0,13329,105041
20131020,0,13329,105042
20131021,1,13330,105043
20131022,1,13331,105044
20131023,1,13332,105045
20131024,1,13333,105046
20131025,1,13334,105047
20131026,0,13334,105048
20131027,0,13334,105049
20131028,1,13335,105050
20131029,1,13336,105051
20131030,1,13337,105052
20131031,1,13338,105053
20131101,1,13339,105054
20131102,0,13339,105055
20131103,0,13339,105056
20131104,1,13340,105057
20131105,1,13341,105058
20131106,1,13342,105059
20131107,1,13343,105060
20131108,1,13344,105061
20131109,0,13344,105062
20131110,0,13344,105063
20131111,1,13345,105064
20131112,1,13346,105065
20131113,1,13347,105066
20131114,1,13348,105067
20131115,1,13349,105068
20131116,0,13349,105069
20131117,0,13349,105070
20131118,1,13350,105071
20131119,1,13351,105072
20131120,1,13352,105073
20131121,1,13353,105074
20131122,1,13354,105075
20131123,0,13354,105076
20131124,0,13354,105077
20131125,1,13355,105078
20131126,1,13356,105079
20131127,1,13357,105080
20131128,1,13358,105081
20131129,1,13359,105082
20131130,0,13359,105083
20131201,0,13359,105084
20131202,1,13360,105085
20131203,1,13361,105086
20131204,1,13362,105087
20131205,1,13363,105088
20131206,1,13364,105089
20131207,0,13364,105090
20131208,0,13364,105091
20131209,1,13365,105092
20131210,1,13366,105093
20131211,1,13367,105094
20131212,1,13368,105095
20131213,1,13369,105096
20131214,0,13369,105097
20131215,0,13369,105098
20131216,1,13370,105099
20131217,1,13371,105100
20131218,1,13372,105101
20131219,1,13373,105102
20131220,1,13374,105103
20131221,0,13374,105104
20131222,0,13374,105105
20131223,1,13375,105106
20131224,1,13376,105107
20131225,1,13377,105108
20131226,1,13378,105109
20131227,1,13379,105110
20131228,0,13379,105111
20131229,0,13379,105112
20131230,1,13380,105113
20131231,1,13381,105114
20140101,0,13381,105115
20140102,1,13382,105116
20140103,1,13383,105117
20140104,0,13383,105118
20140105,0,13383,105119
20140106,1,13384,105120
20140107,1,13385,105121
20140108,1,13386,105122
20140109,1,13387,105123
20140110,1,13388,105124
20140111,0,13388,105125
20140112,0,13388,105126
20140113,1,13389,105127
20140114,1,13390,105128
20140115,1,13391,105129
20140116,1,13392,105130
20140117,1,13393,105131
20140118,0,13393,105132
20140119,0,13393,105133
20140120,1,13394,105134
20140121,1,13395,105135
20140122,1,13396,105136
20140123,1,13397,105137
20140124,1,13398,105138
20140125,0,13398,105139
20140126,0,13398,105140
20140127,1,13399,105141
20140128,1,13400,105142
20140129,1,13401,105143
20140130,1,13402,105144
20140131,0,13402,105145
20140201,0,13402,105146
20140202,0,13402,105147
20140203,0,13402,105148
20140204,0,13402,105149
20140205,0,13402,105150
20140206,0,13402,105151
20140207,1,13403,105152
20140208,0,13403,105153
20140209,0,13403,105154
20140210,1,13404,105155
20140211,1,13405,105156
20140212,1,13406,105157
20140213,1,13407,105158
20140214,1,13408,105159
20140215,0,13408,105160
20140216,0,13408,105161
20140217,1,13409,105162
20140218,1,13410,105163
20140219,1,13411,105164
20140220,1,13412,105165
20140221,1,13413,105166
20140222,0,13413,105167
20140223,0,13413,105168
20140224,1,13414,105169
20140225,1,13415,105170
20140226,1,13416,105171
20140227,1,13417,105172
20140228,1,13418,105173
20140301,0,13418,105174
20140302,0,13418,105175
20140303,1,13419,105176
20140304,1,13420,105177
20140305,1,13421,105178
20140306,1,13422,105179
20140307,1,13423,105180
20140308,0,13423,105181
20140309,0,13423,105182
20140310,1,13424,105183
20140311,1,13425,105184
20140312,1,13426,105185
20140313,1,13427,105186
20140314,1,13428,105187
20140315,0,13428,105188
20140316,0,13428,105189
20140317,1,13429,105190
20140318,1,13430,105191
20140319,1,13431,105192
20140320,1,13432,105193
20140321,1,13433,105194
20140322,0,13433,105195
20140323,0,13433,105196
20140324,1,13434,105197
20140325,1,13435,105198
20140326,1,13436,105199
20140327,1,13437,105200
20140328,1,13438,105201
20140329,0,13438,105202
20140330,0,13438,105203
20140331,1,13439,105204
20140401,1,13440,105205
20140402,1,13441,105206
20140403,1,13442,105207
20140404,1,13443,105208
20140405,0,13443,105209
20140406,0,13443,105210
20140407,0,13443,105211
20140408,1,13444,105212
20140409,1,13445,105213
20140410,1,13446,105214
20140411,1,13447,105215
20140412,0,13447,105216
20140413,0,13447,105217
20140414,1,13448,105218
20140415,1,13449,105219
20140416,1,13450,105220
20140417,1,13451,105221
20140418,1,13452,105222
20140419,0,13452,105223
20140420,0,13452,105224
20140421,1,13453,105225
20140422,1,13454,105226
20140423,1,13455,105227
20140424,1,13456,105228
20140425,1,13457,105229
20140426,0,13457,105230
20140427,0,13457,105231
20140428,1,13458,105232
20140429,1,13459,105233
20140430,1,13460,105234
20140501,0,13460,105235
20140502,0,13460,105236
20140503,0,13460,105237
20140504,0,13460,105238
20140505,1,13461,105239
20140506,1,13462,105240
20140507,1,13463,105241
20140508,1,13464,105242
20140509,1,13465,105243
20140510,0,13465,105244
20140511,0,13465,105245
20140512,1,13466,105246
20140513,1,13467,105247
20140514,1,13468,105248
20140515,1,13469,105249
20140516,1,13470,105250
20140517,0,13470,105251
20140518,0,13470,105252
20140519,1,13471,105253
20140520,1,13472,105254
20140521,1,13473,105255
20140522,1,13474,105256
20140523,1,13475,105257
20140524,0,13475,105258
20140525,0,13475,105259
20140526,1,13476,105260
20140527,1,13477,105261
20140528,1,13478,105262
20140529,1,13479,105263
20140530,1,13480,105264
20140531,0,13480,105265
20140601,0,13480,105266
20140602,0,13480,105267
20140603,1,13481,105268
20140604,1,13482,105269
20140605,1,13483,105270
20140606,1,13484,105271
20140607,0,13484,105272
20140608,0,13484,105273
20140609,1,13485,105274
20140610,1,13486,105275
20140611,1,13487,105276
20140612,1,13488,105277
20140613,1,13489,105278
20140614,0,13489,105279
20140615,0,13489,105280
20140616,1,13490,105281
20140617,1,13491,105282
20140618,1,13492,105283
20140619,1,13493,105284
20140620,1,13494,105285
20140621,0,13494,105286
20140622,0,13494,105287
20140623,1,13495,105288
20140624,1,13496,105289
20140625,1,13497,105290
20140626,1,13498,105291
20140627,1,13499,105292
20140628,0,13499,105293
20140629,0,13499,105294
20140630,1,13500,105295
20140701,1,13501,105296
20140702,1,13502,105297
20140703,1,13503,105298
20140704,1,13504,105299
20140705,0,13504,105300
20140706,0,13504,105301
20140707,1,13505,105302
20140708,1,13506,105303
20140709,1,13507,105304
20140710,1,13508,105305
20140711,1,13509,105306
20140712,0,13509,105307
20140713,0,13509,105308
20140714,1,13510,105309
20140715,1,13511,105310
20140716,1,13512,105311
20140717,1,13513,105312
20140718,1,13514,105313
20140719,0,13514,105314
20140720,0,13514,105315
20140721,1,13515,105316
20140722,1,13516,105317
20140723,1,13517,105318
20140724,1,13518,105319
20140725,1,13519,105320
20140726,0,13519,105321
20140727,0,13519,105322
20140728,1,13520,105323
20140729,1,13521,105324
20140730,1,13522,105325
20140731,1,13523,105326
20140801,1,13524,105327
20140802,0,13524,105328
20140803,0,13524,105329
20140804,1,13525,105330
20140805,1,13526,105331
20140806,1,13527,105332
20140807,1,13528,105333
20140808,1,13529,105334
20140809,0,13529,105335
20140810,0,13529,105336
20140811,1,13530,105337
20140812,1,13531,105338
20140813,1,13532,105339
20140814,1,13533,105340
20140815,1,13534,105341
20140816,0,13534,105342
20140817,0,13534,105343
20140818,1,13535,105344
20140819,1,13536,105345
20140820,1,13537,105346
20140821,1,13538,105347
20140822,1,13539,105348
20140823,0,13539,105349
20140824,0,13539,105350
20140825,1,13540,105351
20140826,1,13541,105352
20140827,1,13542,105353
20140828,1,13543,105354
20140829,1,13544,105355
20140830,0,13544,105356
20140831,0,13544,105357
20140901,1,13545,105358
20140902,1,13546,105359
20140903,1,13547,105360
20140904,1,13548,105361
20140905,1,13549,105362
20140906,0,13549,105363
20140907,0,13549,105364
20140908,0,13549,105365
20140909,1,13550,105366
20140910,1,13551,105367
20140911,1,13552,105368
20140912,1,13553,105369
20140913,0,13553,105370
20140914,0,13553,105371
20140915,1,13554,105372
20140916,1,13555,105373
20140917,1,13556,105374
20140918,1,13557,105375
20140919,1,13558,105376
20140920,0,13558,105377
20140921,0,13558,105378
20140922,1,13559,105379
20140923,1,13560,105380
20140924,1,13561,105381
20140925,1,13562,105382
20140926,1,13563,105383
20140927,0,13563,105384
20140928,0,13563,105385
20140929,1,13564,105386
20140930,1,13565,105387
20141001,0,13565,105388
20141002,0,13565,105389
20141003,0,13565,105390
20141004,0,13565,105391
20141005,0,13565,105392
20141006,0,13565,105393
20141007,0,13565,105394
20141008,1,13566,105395
20141009,1,13567,105396
20141010,1,13568,105397
20141011,0,13568,105398
20141012,0,13568,105399
20141013,1,13569,105400
20141014,1,13570,105401
20141015,1,13571,105402
20141016,1,13572,105403
20141017,1,13573,105404
20141018,0,13573,105405
20141019,0,13573,105406
20141020,1,13574,105407
20141021,1,13575,105408
20141022,1,13576,105409
20141023,1,13577,105410
