ts_code,symbol,name,list_date,list_status
300883.SZ,300883,龙利得,20200910,L
300884.SZ,300884,狄耐克,20201112,L
300885.SZ,300885,海昌新材,20200910,L
300886.SZ,300886,华业香料,20200916,L
300887.SZ,300887,谱尼测试,20200916,L
300888.SZ,300888,稳健医疗,20200917,L
300889.SZ,300889,爱克股份,20200916,L
300890.SZ,300890,翔丰华,20200917,L
300891.SZ,300891,惠云钛业,20200917,L
300892.SZ,300892,品渥食品,20200924,L
300893.SZ,300893,松原股份,20200924,L
300894.SZ,300894,火星人,20201231,L
300895.SZ,300895,铜牛信息,20200924,L
300896.SZ,300896,爱美客,20200928,L
300897.SZ,300897,山科智能,20200928,L
300898.SZ,300898,熊猫乳品,20201016,L
300899.SZ,300899,上海凯鑫,20201016,L
300900.SZ,300900,广联航空,20201029,L
300901.SZ,300901,中胤时尚,20201029,L
300902.SZ,300902,国安达,20201029,L
300903.SZ,300903,科翔股份,20201105,L
300905.SZ,300905,宝丽迪,20201105,L
300906.SZ,300906,日月明,20201105,L
300907.SZ,300907,康平科技,20201118,L
300908.SZ,300908,仲景食品,20201123,L
300909.SZ,300909,汇创达,20201118,L
300910.SZ,300910,瑞丰新材,20201127,L
300911.SZ,300911,亿田智能,20201203,L
300912.SZ,300912,凯龙高科,20201207,L
300913.SZ,300913,兆龙互连,20201207,L
300915.SZ,300915,海融科技,20201202,L
300916.SZ,300916,朗特智能,20201202,L
300917.SZ,300917,特发服务,20201221,L
300918.SZ,300918,南山智尚,20201222,L
300919.SZ,300919,中伟股份,20201223,L
300920.SZ,300920,润阳科技,20201225,L
300921.SZ,300921,南凌科技,20201222,L
300922.SZ,300922,天秦装备,20201225,L
300923.SZ,300923,研奥股份,20201224,L
300925.SZ,300925,法本信息,20201230,L
300926.SZ,300926,博俊科技,20210107,L
300927.SZ,300927,江天化学,20210107,L
300928.SZ,300928,华安鑫创,20210106,L
300929.SZ,300929,华骐环保,20210120,L
300930.SZ,300930,屹通新材,20210121,L
300931.SZ,300931,通用电梯,20210121,L
300932.SZ,300932,三友联众,20210122,L
300933.SZ,300933,中辰股份,20210122,L
300935.SZ,300935,盈建科,20210120,L
300936.SZ,300936,中英科技,20210126,L
300937.SZ,300937,药易购,20210127,L
300938.SZ,300938,信测标准,20210127,L
300939.SZ,300939,秋田微,20210128,L
300940.SZ,300940,南极光,20210203,L
300941.SZ,300941,创识科技,20210209,L
300942.SZ,300942,易瑞生物,20210209,L
300943.SZ,300943,春晖智控,20210210,L
300945.SZ,300945,曼卡龙,20210210,L
300946.SZ,300946,恒而达,20210208,L
300947.SZ,300947,德必集团,20210210,L
300948.SZ,300948,冠中生态,20210225,L
300949.SZ,300949,奥雅设计,20210226,L
300950.SZ,300950,德固特,20210303,L
300951.SZ,300951,博硕科技,20210226,L
300952.SZ,300952,恒辉安防,20210311,L
300953.SZ,300953,震裕科技,20210318,L
300955.SZ,300955,嘉亨家化,20210324,L
300956.SZ,300956,英力股份,20210326,L
300957.SZ,300957,贝泰妮,20210325,L
300958.SZ,300958,建工修复,20210329,L
300959.SZ,300959,线上线下,20210322,L
300960.SZ,300960,通业科技,20210329,L
300961.SZ,300961,深水海纳,20210330,L
300962.SZ,300962,中金辐照,20210409,L
300963.SZ,300963,中洲特材,20210409,L
300964.SZ,300964,本川智能,20210805,L
300965.SZ,300965,恒宇信通,20210402,L
300966.SZ,300966,共同药业,20210409,L
300967.SZ,300967,晓鸣股份,20210413,L
300968.SZ,300968,格林精密,20210415,L
300969.SZ,300969,恒帅股份,20210412,L
300970.SZ,300970,华绿生物,20210412,L
300971.SZ,300971,博亚精工,20210415,L
300972.SZ,300972,万辰生物,20210419,L
300973.SZ,300973,立高食品,20210415,L
300975.SZ,300975,商络电子,20210421,L
300976.SZ,300976,达瑞电子,20210419,L
300977.SZ,300977,深圳瑞捷,20210420,L
300978.SZ,300978,东箭科技,20210426,L
300979.SZ,300979,华利集团,20210426,L
300980.SZ,300980,祥源新材,20210421,L
300981.SZ,300981,中红医疗,20210427,L
300982.SZ,300982,苏文电能,20210427,L
300983.SZ,300983,尤安设计,20210420,L
300984.SZ,300984,金沃股份,20210618,L
300985.SZ,300985,致远新能,20210429,L
300986.SZ,300986,志特新材,20210430,L
300987.SZ,300987,川网传媒,20210511,L
300988.SZ,300988,津荣天宇,20210512,L
300989.SZ,300989,蕾奥规划,20210507,L
300990.SZ,300990,同飞股份,20210512,L
300991.SZ,300991,创益通,20210520,L
300992.SZ,300992,泰福泵业,20210525,L
300993.SZ,300993,玉马遮阳,20210524,L
300994.SZ,300994,久祺股份,20210812,L
300995.SZ,300995,奇德新材,20210526,L
300996.SZ,300996,普联软件,20210603,L
300997.SZ,300997,欢乐家,20210602,L
300998.SZ,300998,宁波方正,20210602,L
300999.SZ,300999,金龙鱼,20201015,L
301000.SZ,301000,肇民科技,20210528,L
301001.SZ,301001,凯淳股份,20210528,L
301002.SZ,301002,崧盛股份,20210607,L
301003.SZ,301003,江苏博云,20210601,L
301004.SZ,301004,嘉益股份,20210625,L
301005.SZ,301005,超捷股份,20210601,L
301006.SZ,301006,迈拓股份,20210607,L
301007.SZ,301007,德迈仕,20210616,L
301008.SZ,301008,宏昌科技,20210611,L
301009.SZ,301009,可靠股份,20210617,L
301010.SZ,301010,晶雪节能,20210618,L
301011.SZ,301011,华立科技,20210617,L
301012.SZ,301012,扬电科技,20210622,L
301013.SZ,301013,利和兴,20210629,L
301015.SZ,301015,百洋医药,20210630,L
301016.SZ,301016,雷尔伟,20210630,L
301017.SZ,301017,漱玉平民,20210705,L
301018.SZ,301018,申菱环境,20210707,L
301019.SZ,301019,宁波色母,20210628,L
301020.SZ,301020,密封科技,20210706,L
301021.SZ,301021,英诺激光,20210706,L
301022.SZ,301022,海泰科,20210702,L
301023.SZ,301023,江南奕帆,20210707,L
301024.SZ,301024,霍普股份,20210728,L
301025.SZ,301025,读客文化,20210719,L
301026.SZ,301026,浩通科技,20210716,L
301027.SZ,301027,华蓝集团,20210715,L
301028.SZ,301028,东亚机械,20210720,L
301029.SZ,301029,怡合达,20210723,L
301030.SZ,301030,仕净科技,20210722,L
301031.SZ,301031,中熔电气,20210715,L
301032.SZ,301032,新柴股份,20210722,L
301033.SZ,301033,迈普医学,20210726,L
301035.SZ,301035,润丰股份,20210728,L
301036.SZ,301036,双乐股份,20210729,L
301037.SZ,301037,保立佳,20210730,L
301038.SZ,301038,深水规院,20210804,L
301039.SZ,301039,中集车辆,20210708,L
301040.SZ,301040,中环海陆,20210803,L
301041.SZ,301041,金百泽,20210811,L
301042.SZ,301042,安联锐视,20210805,L
301043.SZ,301043,绿岛风,20210811,L
301045.SZ,301045,天禄科技,20210813,L
301046.SZ,301046,能辉科技,20210817,L
301047.SZ,301047,义翘神州,20210816,L
301048.SZ,301048,金鹰重工,20210818,L
301049.SZ,301049,超越科技,20210824,L
301050.SZ,301050,雷电微力,20210824,L
301051.SZ,301051,信濠光电,20210827,L
301052.SZ,301052,果麦文化,20210830,L
301053.SZ,301053,远信工业,20210901,L
301055.SZ,301055,张小泉,20210906,L
301056.SZ,301056,森赫股份,20210907,L
301057.SZ,301057,汇隆新材,20210909,L
301058.SZ,301058,中粮工科,20210909,L
301059.SZ,301059,金三江,20210913,L
301060.SZ,301060,兰卫医学,20210913,L
301061.SZ,301061,匠心家居,20210913,L
301062.SZ,301062,上海艾录,20210914,L
301063.SZ,301063,海锅股份,20210924,L
301065.SZ,301065,本立科技,20210914,L
301066.SZ,301066,万事利,20210922,L
301067.SZ,301067,显盈科技,20210922,L
301068.SZ,301068,大地海洋,20210928,L
301069.SZ,301069,凯盛新材,20210927,L
301070.SZ,301070,开勒股份,20210923,L
301071.SZ,301071,力量钻石,20210924,L
301072.SZ,301072,中捷精工,20210929,L
301073.SZ,301073,君亭酒店,20210930,L
301075.SZ,301075,多瑞医药,20210929,L
301076.SZ,301076,新瀚新材,20211011,L
301077.SZ,301077,星华反光,20210930,L
301078.SZ,301078,孩子王,20211014,L
301079.SZ,301079,邵阳液压,20211019,L
301080.SZ,301080,百普赛斯,20211018,L
301081.SZ,301081,严牌股份,20211020,L
301082.SZ,301082,久盛电气,20211027,L
301083.SZ,301083,百胜智能,20211021,L
301085.SZ,301085,亚康股份,20211018,L
301086.SZ,301086,鸿富瀚,20211020,L
301087.SZ,301087,可孚医疗,20211025,L
301088.SZ,301088,戎美股份,20211028,L
301089.SZ,301089,拓新药业,20211027,L
301090.SZ,301090,华润材料,20211026,L
301091.SZ,301091,深城交,20211029,L
301092.SZ,301092,争光股份,20211102,L
301093.SZ,301093,华兰股份,20211101,L
301098.SZ,301098,金埔园林,20211112,L
301099.SZ,301099,C雅创,20211122,L
301118.SZ,301118,C恒光,20211118,L
301119.SZ,301119,C正强,20211122,L
301128.SZ,301128,强瑞技术,20211110,L
301129.SZ,301129,瑞纳智能,20211102,L
301149.SZ,301149,隆华新材,20211110,L
301155.SZ,301155,海力风电,20211124,L
301169.SZ,301169,零点有数,20211103,L
301178.SZ,301178,天亿马,20211112,L
301180.SZ,301180,万祥科技,20211116,L
301185.SZ,301185,C鸥玛,20211119,L
301188.SZ,301188,力诺特玻,20211111,L
430047.BJ,430047,诺思兰德,20201124,L
430090.BJ,430090,同辉信息,20210809,L
430198.BJ,430198,微创光电,20200727,L
430418.BJ,430418,苏轴股份,20200727,L
430489.BJ,430489,佳先股份,20200727,L
430510.BJ,430510,丰光精密,20201228,L
600000.SH,600000,浦发银行,19991110,L
600004.SH,600004,白云机场,20030428,L
600006.SH,600006,东风汽车,19990727,L
600007.SH,600007,中国国贸,19990312,L
600008.SH,600008,首创环保,20000427,L
600009.SH,600009,上海机场,19980218,L
600010.SH,600010,包钢股份,20010309,L
600011.SH,600011,华能国际,20011206,L
600012.SH,600012,皖通高速,20030107,L
600015.SH,600015,华夏银行,20030912,L
600016.SH,600016,民生银行,20001219,L
600017.SH,600017,日照港,20061017,L
600018.SH,600018,上港集团,20061026,L
600019.SH,600019,宝钢股份,20001212,L
600020.SH,600020,中原高速,20030808,L
600021.SH,600021,上海电力,20031029,L
600022.SH,600022,山东钢铁,20040629,L
600023.SH,600023,浙能电力,20131219,L
600025.SH,600025,华能水电,20171215,L
600026.SH,600026,中远海能,20020523,L
600027.SH,600027,华电国际,20050203,L
600028.SH,600028,中国石化,20010808,L
600029.SH,600029,南方航空,20030725,L
600030.SH,600030,中信证券,20030106,L
600031.SH,600031,三一重工,20030703,L
600032.SH,600032,浙江新能,20210525,L
600033.SH,600033,福建高速,20010209,L
600035.SH,600035,楚天高速,20040310,L
600036.SH,600036,招商银行,20020409,L
600037.SH,600037,歌华有线,20010208,L
600038.SH,600038,中直股份,20001218,L
600039.SH,600039,四川路桥,20030325,L
600048.SH,600048,保利发展,20060731,L
600050.SH,600050,中国联通,20021009,L
600051.SH,600051,宁波联合,19970410,L
600052.SH,600052,浙江广厦,19970415,L
600053.SH,600053,九鼎投资,19970418,L
600054.SH,600054,黄山旅游,19970506,L
600055.SH,600055,万东医疗,19970519,L
600056.SH,600056,中国医药,19970515,L
600057.SH,600057,厦门象屿,19970604,L
600058.SH,600058,五矿发展,19970528,L
600059.SH,600059,古越龙山,19970516,L
600060.SH,600060,海信视像,19970422,L
600061.SH,600061,国投资本,19970519,L
600062.SH,600062,华润双鹤,19970522,L
600063.SH,600063,皖维高新,19970528,L
600064.SH,600064,南京高科,19970506,L
600066.SH,600066,宇通客车,19970508,L
600067.SH,600067,冠城大通,19970508,L
600070.SH,600070,浙江富润,19970604,L
600071.SH,600071,凤凰光学,19970528,L
600072.SH,600072,中船科技,19970603,L
600073.SH,600073,上海梅林,19970704,L
600075.SH,600075,新疆天业,19970617,L
600076.SH,600076,康欣新材,19970526,L
600077.SH,600077,宋都股份,19970520,L
600078.SH,600078,*ST澄星,19970627,L
600079.SH,600079,人福医药,19970606,L
600080.SH,600080,金花股份,19970612,L
600081.SH,600081,东风科技,19970703,L
600082.SH,600082,海泰发展,19970620,L
600083.SH,600083,*ST博信,19970606,L
600084.SH,600084,*ST中葡,19970711,L
600085.SH,600085,同仁堂,19970625,L
600088.SH,600088,中视传媒,19970616,L
600089.SH,600089,特变电工,19970618,L
600090.SH,600090,*ST济堂,19970616,L
600091.SH,600091,*ST明科,19970704,L
600093.SH,600093,*ST易见,19970626,L
600094.SH,600094,大名城,19970703,L
600095.SH,600095,湘财股份,19970708,L
600096.SH,600096,云天化,19970709,L
600097.SH,600097,开创国际,19970619,L
600098.SH,600098,广州发展,19970718,L
600099.SH,600099,林海股份,19970704,L
600100.SH,600100,同方股份,19970627,L
600101.SH,600101,明星电力,19970627,L
600103.SH,600103,青山纸业,19970703,L
600104.SH,600104,上汽集团,19971125,L
600105.SH,600105,永鼎股份,19970929,L
600106.SH,600106,重庆路桥,19970618,L
600107.SH,600107,美尔雅,19971106,L
600108.SH,600108,亚盛集团,19970818,L
600109.SH,600109,国金证券,19970807,L
600110.SH,600110,诺德股份,19971007,L
600111.SH,600111,北方稀土,19970924,L
600112.SH,600112,*ST天成,19971127,L
600113.SH,600113,浙江东日,19971021,L
600114.SH,600114,东睦股份,20040511,L
600115.SH,600115,中国东航,19971105,L
600116.SH,600116,三峡水利,19970804,L
600117.SH,600117,西宁特钢,19971015,L
600118.SH,600118,中国卫星,19970908,L
600119.SH,600119,长江投资,19980115,L
600120.SH,600120,浙江东方,19971201,L
600121.SH,600121,郑州煤电,19980107,L
600122.SH,600122,ST宏图,19980420,L
600123.SH,600123,兰花科创,19981217,L
600125.SH,600125,铁龙物流,19980511,L
600126.SH,600126,杭钢股份,19980311,L
600127.SH,600127,金健米业,19980506,L
600128.SH,600128,弘业股份,19970901,L
600129.SH,600129,太极集团,19971118,L
600130.SH,600130,波导股份,20000706,L
600131.SH,600131,国网信通,19980402,L
600132.SH,600132,重庆啤酒,19971030,L
600133.SH,600133,东湖高新,19980212,L
600135.SH,600135,乐凯胶片,19980122,L
600136.SH,600136,当代文体,19980303,L
600137.SH,600137,浪莎股份,19980416,L
600138.SH,600138,中青旅,19971203,L
600139.SH,600139,ST西源,19980225,L
600141.SH,600141,兴发集团,19990616,L
600143.SH,600143,金发科技,20040623,L
600145.SH,600145,*ST新亿,19990923,L
600146.SH,600146,*ST环球,19990707,L
600148.SH,600148,长春一东,19980520,L
600149.SH,600149,廊坊发展,19991014,L
600150.SH,600150,中国船舶,19980520,L
600151.SH,600151,航天机电,19980605,L
600152.SH,600152,维科技术,19980609,L
600153.SH,600153,建发股份,19980616,L
600155.SH,600155,华创阳安,19980918,L
600156.SH,600156,华升股份,19980527,L
600157.SH,600157,永泰能源,19980513,L
600158.SH,600158,中体产业,19980327,L
600159.SH,600159,大龙地产,19980526,L
600160.SH,600160,巨化股份,19980626,L
600161.SH,600161,天坛生物,19980616,L
600162.SH,600162,香江控股,19980609,L
600163.SH,600163,中闽能源,19980602,L
600165.SH,600165,新日恒力,19980529,L
600166.SH,600166,福田汽车,19980602,L
600167.SH,600167,联美控股,19990128,L
600168.SH,600168,武汉控股,19980427,L
600169.SH,600169,太原重工,19980904,L
600170.SH,600170,上海建工,19980623,L
600171.SH,600171,上海贝岭,19980924,L
600172.SH,600172,黄河旋风,19981126,L
600173.SH,600173,卧龙地产,19990415,L
600176.SH,600176,中国巨石,19990422,L
600177.SH,600177,雅戈尔,19981119,L
600178.SH,600178,东安动力,19981014,L
600179.SH,600179,安通控股,19981104,L
600180.SH,600180,瑞茂通,19980703,L
600182.SH,600182,SST佳通,19990507,L
600183.SH,600183,生益科技,19981028,L
600184.SH,600184,光电股份,20031106,L
600185.SH,600185,格力地产,19990611,L
600186.SH,600186,莲花健康,19980825,L
600187.SH,600187,国中水务,19981111,L
600188.SH,600188,兖州煤业,19980701,L
600189.SH,600189,泉阳泉,19981007,L
600190.SH,600190,锦州港,19990609,L
600191.SH,600191,*ST华资,19981210,L
600192.SH,600192,长城电工,19981224,L
600193.SH,600193,创兴资源,19990527,L
600195.SH,600195,中牧股份,19990107,L
600196.SH,600196,复星医药,19980807,L
600197.SH,600197,伊力特,19990916,L
600198.SH,600198,*ST大唐,19981021,L
600199.SH,600199,金种子酒,19980812,L
600200.SH,600200,江苏吴中,19990401,L
600201.SH,600201,生物股份,19990115,L
600202.SH,600202,哈空调,19990603,L
600203.SH,600203,福日电子,19990514,L
600206.SH,600206,有研新材,19990319,L
600207.SH,600207,安彩高科,19990714,L
600208.SH,600208,新湖中宝,19990623,L
600209.SH,600209,*ST罗顿,19990325,L
600210.SH,600210,紫江企业,19990824,L
600211.SH,600211,西藏药业,19990721,L
600212.SH,600212,江泉实业,19990817,L
600213.SH,600213,亚星客车,19990831,L
600215.SH,600215,长春经开,19990909,L
600216.SH,600216,浙江医药,19991021,L
600217.SH,600217,中再资环,19991216,L
600218.SH,600218,全柴动力,19981203,L
600219.SH,600219,南山铝业,19991223,L
600220.SH,600220,江苏阳光,19990927,L
600221.SH,600221,*ST海航,19991125,L
600222.SH,600222,太龙药业,19991105,L
600223.SH,600223,鲁商发展,20000113,L
600225.SH,600225,*ST松江,20000127,L
600226.SH,600226,ST瀚叶,19991116,L
600227.SH,600227,圣济堂,20000221,L
600228.SH,600228,返利科技,19990119,L
600229.SH,600229,城市传媒,20000309,L
600230.SH,600230,沧州大化,20000406,L
600231.SH,600231,凌钢股份,20000511,L
600232.SH,600232,金鹰股份,20000602,L
600233.SH,600233,圆通速递,20000608,L
600234.SH,600234,科新发展,20000615,L
600235.SH,600235,民丰特纸,20000615,L
600236.SH,600236,桂冠电力,20000323,L
600237.SH,600237,铜峰电子,20000609,L
600238.SH,600238,海南椰岛,20000120,L
600239.SH,600239,*ST云城,19991202,L
600241.SH,600241,ST时万,20001128,L
600242.SH,600242,ST中昌,20001207,L
600243.SH,600243,青海华鼎,20001120,L
600246.SH,600246,万通发展,20000922,L
600248.SH,600248,陕西建工,20000622,L
600249.SH,600249,两面针,20040130,L
600250.SH,600250,南纺股份,20010306,L
600251.SH,600251,冠农股份,20030609,L
600252.SH,600252,中恒集团,20001130,L
600255.SH,600255,鑫科材料,20001122,L
600256.SH,600256,广汇能源,20000526,L
600257.SH,600257,大湖股份,20000612,L
600258.SH,600258,首旅酒店,20000601,L
600259.SH,600259,广晟有色,20000525,L
600260.SH,600260,ST凯乐,20000706,L
600261.SH,600261,阳光照明,20000720,L
600262.SH,600262,北方股份,20000630,L
600265.SH,600265,*ST景谷,20000825,L
600266.SH,600266,城建发展,19990203,L
600267.SH,600267,海正药业,20000725,L
600268.SH,600268,国电南自,19991118,L
600269.SH,600269,赣粤高速,20000518,L
600271.SH,600271,航天信息,20030711,L
600272.SH,600272,开开实业,20010228,L
600273.SH,600273,嘉化能源,20030627,L
600275.SH,600275,*ST昌鱼,20000810,L
600276.SH,600276,恒瑞医药,20001018,L
600277.SH,600277,亿利洁能,20000725,L
600278.SH,600278,东方创业,20000712,L
600279.SH,600279,重庆港,20000731,L
600280.SH,600280,中央商场,20000926,L
600281.SH,600281,华阳新材,20001109,L
600282.SH,600282,南钢股份,20000919,L
600283.SH,600283,钱江水利,20001018,L
600284.SH,600284,浦东建设,20040316,L
600285.SH,600285,羚锐制药,20001018,L
600287.SH,600287,江苏舜天,20000901,L
600288.SH,600288,大恒科技,20001129,L
600289.SH,600289,ST信通,20000720,L
600290.SH,600290,ST华仪,20001106,L
600291.SH,600291,*ST西水,20000731,L
600292.SH,600292,远达环保,20001101,L
600293.SH,600293,三峡新材,20000919,L
600295.SH,600295,鄂尔多斯,20010426,L
600297.SH,600297,广汇汽车,20001116,L
600298.SH,600298,安琪酵母,20000818,L
600299.SH,600299,安迪苏,20000420,L
600300.SH,600300,ST维维,20000630,L
600301.SH,600301,*ST南化,20000712,L
600302.SH,600302,标准股份,20001213,L
600303.SH,600303,曙光股份,20001226,L
600305.SH,600305,恒顺醋业,20010206,L
600306.SH,600306,*ST商城,20001226,L
600307.SH,600307,酒钢宏兴,20001220,L
600308.SH,600308,华泰股份,20000928,L
600309.SH,600309,万华化学,20010105,L
600310.SH,600310,桂东电力,20010228,L
600311.SH,600311,ST荣华,20010626,L
600312.SH,600312,平高电气,20010221,L
600313.SH,600313,农发种业,20010119,L
600315.SH,600315,上海家化,20010315,L
600316.SH,600316,洪都航空,20001215,L
600318.SH,600318,新力金融,20001208,L
600319.SH,600319,*ST亚星,20010326,L
600320.SH,600320,振华重工,20001221,L
600321.SH,600321,正源股份,20010524,L
600322.SH,600322,天房发展,20010910,L
600323.SH,600323,瀚蓝环境,20001225,L
600325.SH,600325,华发股份,20040225,L
600326.SH,600326,西藏天路,20010116,L
600327.SH,600327,大东方,20020625,L
600328.SH,600328,中盐化工,20001222,L
600329.SH,600329,中新药业,20010606,L
600330.SH,600330,天通股份,20010118,L
600331.SH,600331,宏达股份,20011220,L
600332.SH,600332,白云山,20010206,L
600333.SH,600333,长春燃气,20001211,L
600335.SH,600335,国机汽车,20010305,L
600336.SH,600336,澳柯玛,20001229,L
600337.SH,600337,美克家居,20001127,L
600338.SH,600338,西藏珠峰,20001227,L
600339.SH,600339,中油工程,20001225,L
600340.SH,600340,华夏幸福,20031230,L
600343.SH,600343,航天动力,20030408,L
600345.SH,600345,长江通信,20001222,L
600346.SH,600346,恒力石化,20010820,L
600348.SH,600348,华阳股份,20030821,L
600350.SH,600350,山东高速,20020318,L
600351.SH,600351,亚宝药业,20020926,L
600352.SH,600352,浙江龙盛,20030801,L
600353.SH,600353,旭光电子,20021120,L
600354.SH,600354,敦煌种业,20040115,L
600355.SH,600355,精伦电子,20020613,L
600356.SH,600356,恒丰纸业,20010419,L
600358.SH,600358,国旅联合,20000922,L
600359.SH,600359,新农开发,19990429,L
600360.SH,600360,华微电子,20010316,L
600361.SH,600361,华联综超,20011129,L
600362.SH,600362,江西铜业,20020111,L
600363.SH,600363,联创光电,20010329,L
600365.SH,600365,ST通葡,20010115,L
600366.SH,600366,宁波韵升,20001030,L
600367.SH,600367,红星发展,20010320,L
600368.SH,600368,五洲交通,20001221,L
600369.SH,600369,西南证券,20010109,L
600370.SH,600370,三房巷,20030306,L
600371.SH,600371,万向德农,20020916,L
600372.SH,600372,中航电子,20010706,L
600373.SH,600373,中文传媒,20020304,L
600375.SH,600375,汉马科技,20030401,L
600376.SH,600376,首开股份,20010312,L
600377.SH,600377,宁沪高速,20010116,L
600378.SH,600378,昊华科技,20010111,L
600379.SH,600379,宝光股份,20020116,L
600380.SH,600380,健康元,20010608,L
600381.SH,600381,青海春天,20010508,L
600382.SH,600382,*ST广珠,20010118,L
600383.SH,600383,金地集团,20010412,L
600385.SH,600385,*ST金泰,20010723,L
600386.SH,600386,北巴传媒,20010216,L
600387.SH,600387,ST海越,20040218,L
600388.SH,600388,龙净环保,20001229,L
600389.SH,600389,江山股份,20010110,L
600390.SH,600390,五矿资本,20010115,L
600391.SH,600391,航发科技,20011212,L
600392.SH,600392,盛和资源,20030529,L
600393.SH,600393,ST粤泰,20010319,L
600395.SH,600395,盘江股份,20010531,L
600396.SH,600396,金山股份,20010328,L
600397.SH,600397,安源煤业,20020702,L
600398.SH,600398,海澜之家,20001228,L
600399.SH,600399,抚顺特钢,20001229,L
600400.SH,600400,红豆股份,20010108,L
600403.SH,600403,ST大有,20031009,L
600405.SH,600405,动力源,20040401,L
600406.SH,600406,国电南瑞,20031016,L
600408.SH,600408,ST安泰,20030212,L
600409.SH,600409,三友化工,20030618,L
600410.SH,600410,华胜天成,20040427,L
600415.SH,600415,小商品城,20020509,L
600416.SH,600416,湘电股份,20020718,L
600418.SH,600418,江淮汽车,20010824,L
600419.SH,600419,天润乳业,20010628,L
600420.SH,600420,国药现代,20040616,L
600421.SH,600421,华嵘控股,20040607,L
600422.SH,600422,昆药集团,20001206,L
600423.SH,600423,柳化股份,20030717,L
600425.SH,600425,青松建化,20030724,L
600426.SH,600426,华鲁恒升,20020620,L
600428.SH,600428,中远海特,20020418,L
600429.SH,600429,三元股份,20030915,L
600433.SH,600433,冠豪高新,20030619,L
600435.SH,600435,北方导航,20030704,L
600436.SH,600436,片仔癀,20030616,L
600438.SH,600438,通威股份,20040302,L
600439.SH,600439,瑞贝卡,20030710,L
600444.SH,600444,国机通用,20040219,L
600446.SH,600446,金证股份,20031224,L
600448.SH,600448,华纺股份,20010903,L
600449.SH,600449,宁夏建材,20030829,L
600452.SH,600452,涪陵电力,20040303,L
600455.SH,600455,博通股份,20040329,L
600456.SH,600456,宝钛股份,20020412,L
600458.SH,600458,时代新材,20021219,L
600459.SH,600459,贵研铂业,20030516,L
600460.SH,600460,士兰微,20030311,L
600461.SH,600461,洪城环境,20040601,L
600462.SH,600462,ST九有,20030903,L
600463.SH,600463,空港股份,20040318,L
600466.SH,600466,蓝光发展,20010212,L
600467.SH,600467,好当家,20040405,L
600468.SH,600468,百利电气,20010615,L
600469.SH,600469,风神股份,20031021,L
600470.SH,600470,六国化工,20040305,L
600475.SH,600475,华光环能,20030721,L
600476.SH,600476,湘邮科技,20031210,L
600477.SH,600477,杭萧钢构,20031110,L
600478.SH,600478,科力远,20030918,L
600479.SH,600479,千金药业,20040312,L
600480.SH,600480,凌云股份,20030815,L
600481.SH,600481,双良节能,20030422,L
600482.SH,600482,中国动力,20040714,L
600483.SH,600483,福能股份,20040531,L
600486.SH,600486,扬农化工,20020425,L
600487.SH,600487,亨通光电,20030822,L
600488.SH,600488,天药股份,20010618,L
600489.SH,600489,中金黄金,20030814,L
600490.SH,600490,鹏欣资源,20030626,L
600491.SH,600491,龙元建设,20040524,L
600493.SH,600493,凤竹纺织,20040421,L
600495.SH,600495,晋西车轴,20040526,L
600496.SH,600496,精工钢构,20020605,L
600497.SH,600497,驰宏锌锗,20040420,L
600498.SH,600498,烽火通信,20010823,L
600499.SH,600499,科达制造,20021010,L
600500.SH,600500,中化国际,20000301,L
600501.SH,600501,航天晨光,20010615,L
600502.SH,600502,安徽建工,20030415,L
600503.SH,600503,华丽家族,20020709,L
600505.SH,600505,西昌电力,20020530,L
600506.SH,600506,*ST香梨,20011226,L
600507.SH,600507,方大特钢,20030930,L
600508.SH,600508,上海能源,20010829,L
600509.SH,600509,天富能源,20020228,L
600510.SH,600510,黑牡丹,20020618,L
600511.SH,600511,国药股份,20021127,L
600512.SH,600512,腾达建设,20021226,L
600513.SH,600513,联环药业,20030319,L
600515.SH,600515,*ST基础,20020806,L
600516.SH,600516,方大炭素,20020830,L
600517.SH,600517,国网英大,20031010,L
600518.SH,600518,*ST康美,20010319,L
600519.SH,600519,贵州茅台,20010827,L
600520.SH,600520,文一科技,20020108,L
600521.SH,600521,华海药业,20030304,L
600522.SH,600522,中天科技,20021024,L
600523.SH,600523,贵航股份,20011227,L
600525.SH,600525,长园集团,20021202,L
600526.SH,600526,菲达环保,20020722,L
600527.SH,600527,江南高纤,20031127,L
600528.SH,600528,中铁工业,20010528,L
600529.SH,600529,山东药玻,20020603,L
600530.SH,600530,交大昂立,20010702,L
600531.SH,600531,豫光金铅,20020730,L
600532.SH,600532,未来股份,20021031,L
600533.SH,600533,栖霞建设,20020328,L
600535.SH,600535,天士力,20020823,L
600536.SH,600536,中国软件,20020517,L
600537.SH,600537,亿晶光电,20030123,L
600538.SH,600538,国发股份,20030114,L
600539.SH,600539,狮头股份,20010824,L
600540.SH,600540,新赛股份,20040107,L
600543.SH,600543,莫高股份,20040324,L
600545.SH,600545,卓郎智能,20031203,L
600546.SH,600546,山煤国际,20030731,L
600547.SH,600547,山东黄金,20030828,L
600548.SH,600548,深高速,20011225,L
600549.SH,600549,厦门钨业,20021107,L
600550.SH,600550,保变电气,20010228,L
600551.SH,600551,时代出版,20020905,L
600552.SH,600552,凯盛科技,20021108,L
600555.SH,600555,*ST海创,20010328,L
600556.SH,600556,天下秀,20010807,L
