"code","pp3","jzdate"
"300237",50300,"2020-12-18"
"300237",50500,"2020-10-20"
"300237",52600,"2020-11-30"
"300237",54200,"2020-09-30"
"300237",54400,"2020-09-10"
"300237",54500,"2020-11-10"
"300237",54600,"2020-10-30"
"300237",58400,"2020-09-18"
"300238",26100,"2020-06-30"
"300238",26600,"2020-07-31"
"300238",32900,"2020-11-30"
"300238",35700,"2020-12-31"
"300238",36300,"2020-08-31"
"300238",36500,"2020-09-30"
"300238",37800,"2020-10-30"
"300239",20400,"2020-07-20"
"300239",20800,"2020-07-10"
"300239",21100,"2020-06-30"
"300239",21500,"2020-06-10"
"300239",21500,"2020-06-19"
"300239",21500,"2020-06-20"
"300239",23400,"2020-08-20"
"300239",23500,"2020-08-10"
"300239",24300,"2020-07-31"
"300239",24700,"2020-08-31"
"300239",28200,"2020-11-30"
"300239",28600,"2020-12-10"
"300239",28800,"2020-11-20"
"300239",29500,"2020-11-10"
"300239",29600,"2020-10-30"
"300239",30100,"2020-09-30"
"300239",30100,"2020-10-09"
"300239",30400,"2020-09-18"
"300239",30400,"2021-01-10"
"300239",31700,"2020-10-20"
"300239",31900,"2020-12-31"
"300239",34200,"2020-09-10"
"300239",35800,"2020-12-18"
"300240",14900,"2020-06-30"
"300240",22000,"2020-09-30"
"300241",23400,"2020-06-30"
"300241",24800,"2020-09-30"
"300242",44200,"2020-06-30"
"300242",46100,"2020-09-30"
"300243",9017,"2020-06-19"
"300243",9219,"2020-06-10"
"300243",9323,"2020-06-30"
"300243",9871,"2020-08-31"
"300243",10800,"2020-09-30"
"300243",11000,"2020-09-10"
"300243",14500,"2021-01-20"
"300244",21000,"2020-09-30"
"300244",23000,"2020-06-30"
"300245",26600,"2020-06-30"
"300245",28000,"2020-09-30"
"300246",18800,"2020-06-30"
"300246",22700,"2020-09-30"
"300247",43600,"2020-06-30"
"300247",54200,"2020-09-30"
"300248",26600,"2020-06-30"
"300248",27100,"2020-07-10"
"300248",35000,"2021-01-20"
"300248",35700,"2021-01-08"
"300248",35900,"2020-07-31"
"300248",36800,"2020-12-31"
"300248",37800,"2020-12-18"
"300248",38500,"2020-11-20"
"300248",38900,"2020-11-30"
"300248",39900,"2020-10-09"
"300248",40000,"2020-09-30"
"300248",42800,"2020-09-20"
"300249",16900,"2020-10-30"
"300249",17200,"2020-10-10"
"300249",18100,"2020-10-20"
"300249",18200,"2020-09-30"
"300249",18900,"2020-09-10"
"300249",19000,"2020-09-20"
"300249",20500,"2020-11-10"
"300249",20700,"2020-08-20"
"300249",20700,"2020-08-31"
"300249",20900,"2020-07-31"
"300249",21100,"2020-08-10"
"300249",21300,"2020-07-20"
"300249",21500,"2020-11-20"
"300249",21700,"2020-07-10"
"300249",22400,"2020-06-30"
"300249",23300,"2020-06-20"
"300249",23900,"2020-06-10"
"300250",18500,"2021-01-29"
"300250",18700,"2021-01-20"
"300250",18900,"2021-01-08"
"300250",19300,"2020-10-30"
"300250",19500,"2020-11-18"
"300250",19500,"2020-12-18"
"300250",19600,"2020-11-10"
"300250",19800,"2020-09-30"
"300250",20300,"2020-08-31"
"300250",20400,"2020-07-20"
"300250",20400,"2020-08-10"
"300250",21000,"2020-07-10"
"300250",22200,"2020-06-30"
"300251",45600,"2020-06-30"
"300251",70500,"2020-09-30"
"300252",28600,"2020-08-20"
"300252",28800,"2020-07-31"
"300252",28900,"2020-08-10"
"300252",29100,"2020-07-20"
"300252",29200,"2020-09-10"
"300252",29500,"2020-08-31"
"300252",30000,"2020-09-30"
"300252",30400,"2020-06-30"
"300252",30400,"2021-01-08"
"300252",30400,"2021-01-29"
"300252",30600,"2021-01-20"
"300252",31200,"2020-09-18"
"300252",31400,"2020-12-31"
"300252",32200,"2020-12-18"
"300252",33000,"2020-12-10"
"300252",36300,"2020-10-20"
"300253",65500,"2020-07-10"
"300253",66000,"2020-06-10"
"300253",66200,"2020-06-30"
"300253",66900,"2020-06-19"
"300253",78300,"2020-07-31"
"300253",90600,"2020-09-30"
"300253",90900,"2020-11-10"
"300253",91500,"2020-09-10"
"300253",91500,"2020-10-09"
"300253",91600,"2021-01-08"
"300253",92200,"2020-11-20"
"300253",93700,"2020-12-31"
"300253",95400,"2021-01-29"
"300253",96500,"2020-08-31"
"300253",97100,"2021-01-20"
"300253",97500,"2020-12-18"
"300254",14900,"2020-09-30"
"300254",15000,"2020-06-30"
"300255",26500,"2020-06-30"
"300255",30900,"2020-09-30"
"300256",49800,"2020-06-30"
"300256",51500,"2020-09-30"
"300257",10300,"2020-06-30"
"300257",10400,"2020-09-30"
"300257",10900,"2020-11-30"
"300258",8268,"2020-09-30"
"300258",8914,"2020-06-30"
"300259",28000,"2020-06-10"
"300259",28100,"2020-06-30"
"300259",28300,"2020-07-20"
"300259",28400,"2020-06-19"
"300259",28800,"2020-07-10"
"300259",33200,"2020-09-30"
"300259",33800,"2020-09-10"
"300259",37300,"2020-12-10"
"300259",39200,"2020-11-10"
"300260",15500,"2020-06-30"
"300260",17700,"2020-07-31"
"300260",19600,"2020-09-30"
"300261",30800,"2020-06-30"
"300261",39900,"2020-10-09"
"300261",40100,"2020-09-30"
"300261",42700,"2020-09-10"
"300261",43200,"2020-11-10"
"300261",45000,"2020-10-20"
"300261",45000,"2020-10-30"
"300262",24100,"2020-06-30"
"300262",29100,"2020-09-30"
"300262",29100,"2020-10-20"
"300263",41800,"2020-06-30"
"300263",44900,"2020-09-30"
"300264",23300,"2020-12-31"
"300264",23600,"2020-08-10"
"300264",23700,"2020-08-20"
"300264",24100,"2020-11-30"
"300264",24300,"2020-12-10"
"300264",24400,"2020-06-30"
"300264",24400,"2020-07-31"
"300264",24700,"2020-06-19"
"300264",24900,"2020-08-31"
"300264",25000,"2020-06-10"
"300264",25000,"2020-07-20"
"300264",25600,"2020-09-30"
"300264",26400,"2020-09-18"
"300265",35000,"2020-06-30"
"300265",36900,"2020-09-30"
"300266",32400,"2020-06-30"
"300266",38500,"2020-09-30"
"300267",39800,"2020-06-30"
"300267",41200,"2020-09-30"
"300268",7093,"2020-06-30"
"300268",8153,"2020-09-30"
"300268",8388,"2021-01-29"
"300268",8901,"2021-01-08"
"300268",9139,"2020-08-31"
"300268",9365,"2020-11-30"
"300268",9710,"2020-12-20"
"300268",10500,"2020-12-10"
"300269",22000,"2020-06-30"
"300269",36900,"2020-09-30"
"300270",18400,"2020-09-30"
"300270",21200,"2020-06-30"
"300271",16900,"2020-06-10"
"300271",17100,"2020-06-20"
"300271",18600,"2020-12-10"
"300271",18700,"2020-12-20"
"300271",18900,"2020-12-31"
"300271",19300,"2020-10-20"
"300271",19400,"2020-10-10"
"300271",19400,"2021-01-10"
"300271",19700,"2020-11-30"
"300271",19800,"2020-08-31"
"300271",19800,"2020-09-18"
"300271",19800,"2020-09-20"
"300271",19900,"2020-09-10"
"300271",19900,"2021-01-31"
"300271",20000,"2020-10-30"
"300271",20300,"2020-06-30"
"300271",20400,"2021-01-20"
"300271",20900,"2020-07-31"
"300271",21100,"2020-09-30"
"300271",21100,"2020-11-20"
"300271",21200,"2020-07-10"
"300271",21500,"2020-08-10"
"300271",21700,"2020-07-20"
"300271",21700,"2020-11-10"
"300272",18600,"2020-09-30"
"300272",19000,"2020-12-31"
"300272",21100,"2020-06-30"
"300273",38100,"2020-09-30"
"300273",42400,"2020-06-30"
"300274",37300,"2020-06-30"
"300274",49900,"2020-09-30"
"300274",51800,"2020-11-20"
"300274",82000,"2020-12-31"
"300274",104300,"2021-01-08"
"300275",9100,"2020-08-20"
"300275",9200,"2020-08-10"
"300275",9400,"2020-08-31"
"300275",9500,"2020-09-10"
"300275",9500,"2020-09-18"
"300275",10000,"2021-01-08"
"300275",10100,"2020-06-30"
"300275",10100,"2021-01-29"
"300275",10200,"2020-12-31"
"300275",10300,"2020-10-09"
"300275",10300,"2020-10-30"
"300275",10300,"2020-11-10"
"300275",10300,"2020-11-20"
"300275",10300,"2020-11-30"
"300275",10300,"2021-01-20"
"300275",10400,"2020-07-31"
"300275",10400,"2020-09-30"
"300275",10400,"2020-12-18"
"300275",10500,"2020-07-10"
"300275",10500,"2020-10-20"
"300275",10700,"2020-06-19"
"300275",10700,"2020-12-10"
"300275",10900,"2020-07-20"
"300275",11300,"2020-06-10"
"300276",36600,"2020-06-30"
"300276",57600,"2020-09-30"
"300277",10100,"2020-09-30"
"300277",11300,"2020-06-30"
"300278",25700,"2020-06-30"
"300278",46300,"2020-09-30"
"300279",24400,"2020-09-30"
"300279",24500,"2020-06-30"
"300280",8222,"2020-06-30"
"300280",8342,"2020-09-30"
"300281",10600,"2020-06-30"
"300281",15100,"2020-09-30"
"300282",17000,"2020-08-10"
"300282",17000,"2020-12-31"
"300282",17000,"2021-01-08"
"300282",18000,"2020-07-10"
"300282",18000,"2020-07-20"
"300282",18000,"2020-07-31"
"300282",18000,"2020-08-20"
"300282",18000,"2020-11-30"
"300282",18000,"2020-12-10"
"300282",18000,"2020-12-18"
"300282",18600,"2020-09-30"
"300282",19000,"2020-06-10"
"300282",19000,"2020-09-10"
"300282",19000,"2020-09-18"
"300282",19000,"2020-10-30"
"300282",19000,"2020-11-10"
"300282",19000,"2020-11-20"
"300282",19600,"2020-06-30"
"300282",20000,"2020-06-19"
"300282",20000,"2020-08-31"
"300283",11300,"2020-06-30"
"300283",21700,"2020-09-30"
"300284",26400,"2020-06-30"
"300284",32800,"2020-09-30"
"300285",27100,"2020-06-30"
"300285",41800,"2020-09-30"
"300286",8025,"2020-09-30"
"300286",8789,"2020-06-30"
"300286",13500,"2021-01-29"
"300286",13900,"2020-12-31"
"300286",14000,"2021-01-20"
"300286",14700,"2021-01-08"
"300286",15000,"2020-12-18"
"300286",19700,"2020-10-31"
"300286",20400,"2020-11-20"
"300287",76500,"2020-06-30"
"300287",92600,"2020-12-20"
"300287",95400,"2020-09-30"
"300288",33200,"2020-06-19"
"300288",33500,"2020-06-30"
"300288",35900,"2020-09-30"
"300289",15400,"2020-06-10"
"300289",16200,"2020-09-10"
"300289",16300,"2020-08-20"
"300289",16400,"2020-08-10"
"300289",16500,"2020-08-31"
"300289",16500,"2020-09-18"
"300289",17300,"2020-07-31"
"300289",17600,"2020-07-20"
"300289",18100,"2020-06-19"
"300289",18400,"2020-11-30"
"300289",18400,"2020-12-20"
"300289",18400,"2021-01-08"
"300289",18500,"2021-01-20"
"300289",18600,"2020-11-20"
"300289",18600,"2020-12-31"
"300289",18800,"2020-12-10"
"300289",19300,"2020-11-10"
"300289",21300,"2020-10-30"
"300289",21500,"2020-09-30"
"300289",21600,"2020-10-09"
"300289",22800,"2020-06-30"
"300289",23500,"2020-10-20"
"300289",29300,"2021-01-29"
"300290",13100,"2020-09-30"
"300290",19600,"2020-06-30"
"300290",21200,"2021-01-08"
"300291",23000,"2020-06-10"
"300291",23100,"2020-07-10"
"300291",23300,"2020-08-20"
"300291",23400,"2020-07-20"
"300291",23400,"2020-12-18"
"300291",23600,"2020-08-10"
"300291",23600,"2020-11-20"
"300291",23600,"2020-12-10"
"300291",24000,"2020-08-31"
"300291",24000,"2020-10-30"
"300291",24200,"2020-09-30"
"300291",24200,"2020-10-09"
"300291",24300,"2020-06-30"
"300291",24400,"2020-10-20"
"300291",24600,"2020-07-31"
"300291",24800,"2020-09-10"
"300291",25600,"2020-09-18"
"300291",26200,"2020-06-19"
"300292",77700,"2021-01-29"
"300292",82200,"2020-12-31"
"300292",86600,"2020-11-30"
"300292",89100,"2020-09-30"
"300292",95900,"2020-06-30"
"300293",46800,"2020-06-30"
"300293",58300,"2020-09-30"
"300293",65800,"2020-08-31"
"300294",18200,"2020-06-30"
"300294",20400,"2020-09-30"
"300295",25400,"2020-06-30"
"300295",25700,"2020-09-30"
"300296",62300,"2020-06-30"
"300296",76200,"2020-09-30"
"300297",64300,"2020-06-30"
"300297",75400,"2020-09-30"
"300298",10400,"2020-06-30"
"300298",19300,"2020-09-30"
"300299",50100,"2020-06-30"
"300299",50800,"2020-09-30"
"300300",27300,"2020-06-30"
"300300",41900,"2020-09-30"
"300301",23100,"2020-06-19"
"300301",23200,"2020-06-30"
"300301",23500,"2020-06-10"
"300301",56500,"2021-01-20"
"300301",56600,"2020-09-30"
"300301",67200,"2020-09-18"
"300301",70200,"2020-11-30"
"300302",22400,"2020-09-30"
"300302",23800,"2020-06-30"
"300303",80600,"2020-06-30"
"300303",81600,"2020-09-30"
"300304",48700,"2020-06-30"
"300304",57800,"2020-09-30"
"300305",6967,"2020-06-30"
"300305",10100,"2020-09-30"
"300306",14200,"2020-09-30"
"300306",15300,"2020-06-30"
"300307",26300,"2020-09-30"
"300307",33700,"2020-06-30"
"300308",23000,"2020-06-30"
"300308",29200,"2020-09-30"
"300309",26700,"2020-06-30"
"300309",28700,"2020-08-31"
"300309",34900,"2020-09-30"
"300310",53100,"2020-09-30"
"300310",56000,"2020-06-30"
"300311",53200,"2021-01-08"
"300311",53900,"2020-06-30"
"300311",58600,"2020-09-30"
"300311",58700,"2020-10-09"
"300311",62300,"2020-09-18"
"300311",63600,"2020-10-20"
"300312",28300,"2020-06-10"
"300312",28400,"2020-09-30"
"300312",28900,"2020-06-30"
"300313",12600,"2020-06-30"
"300313",43600,"2020-09-30"
"300314",20100,"2020-10-20"
"300314",20300,"2020-07-31"
"300314",20500,"2020-10-09"
"300314",20600,"2020-09-30"
"300314",20700,"2020-08-10"
"300314",21300,"2020-09-10"
"300314",21500,"2020-08-31"
"300314",21900,"2020-11-20"
"300314",22000,"2020-06-10"
"300314",22000,"2020-11-10"
"300314",22300,"2021-01-08"
"300314",22500,"2020-06-19"
"300314",22500,"2020-07-10"
"300314",22600,"2020-12-18"
"300314",22700,"2020-11-30"
"300314",23600,"2021-01-20"
"300314",26300,"2020-06-30"
"300314",27000,"2020-10-30"
"300315",142600,"2020-06-30"
"300315",173400,"2020-09-30"
"300316",49500,"2020-06-30"
"300316",64500,"2020-09-30"
"300317",26700,"2020-07-10"
"300317",26800,"2020-06-30"
"300317",27000,"2020-06-19"
"300317",27200,"2020-07-31"
"300317",27400,"2020-06-10"
"300317",27500,"2020-07-20"
"300317",27700,"2020-08-20"
"300317",32100,"2020-09-10"
"300317",34900,"2020-08-31"
"300317",46500,"2020-09-18"
"300317",46600,"2020-09-30"
"300317",50300,"2020-11-30"
"300317",51600,"2020-11-20"
"300317",55200,"2020-11-10"
"300317",59500,"2020-12-18"
"300318",27700,"2020-06-30"
"300318",56400,"2020-09-30"
"300319",38900,"2021-01-29"
"300319",40000,"2021-01-20"
"300319",41300,"2020-12-31"
"300319",41900,"2020-06-10"
"300319",42200,"2020-12-18"
"300319",42600,"2020-12-10"
"300319",43100,"2020-06-19"
"300319",43800,"2020-08-20"
"300319",44300,"2020-11-20"
"300319",44500,"2020-11-30"
"300319",44600,"2020-08-10"
"300319",45200,"2020-11-10"
"300319",45400,"2020-10-30"
"300319",45700,"2020-08-31"
"300319",45800,"2020-06-30"
"300319",45800,"2020-07-31"
"300319",46100,"2020-07-20"
"300319",46300,"2020-10-09"
"300319",46600,"2020-10-20"
"300319",47200,"2020-09-15"
"300319",47400,"2020-09-18"
"300319",47700,"2020-09-10"
"300319",48800,"2020-09-30"
"300319",49100,"2020-07-10"
"300320",22400,"2020-06-30"
"300320",22400,"2020-09-30"
"300321",5710,"2021-01-20"
"300321",5742,"2020-09-30"
"300321",5757,"2020-10-09"
"300321",5886,"2020-07-20"
"300321",5886,"2020-07-31"
"300321",5912,"2020-07-10"
"300321",5923,"2020-08-10"
"300321",5986,"2020-12-31"
"300321",5987,"2020-06-24"
"300321",5987,"2020-06-29"
"300321",6046,"2020-06-30"
"300321",6120,"2020-08-31"
"300321",6573,"2020-06-10"
"300321",6573,"2020-06-17"
"300321",7267,"2020-11-20"
"300322",44300,"2020-09-30"
"300322",50500,"2020-06-30"
"300323",29900,"2020-06-10"
"300323",29900,"2020-06-30"
"300323",31700,"2020-07-10"
"300323",34500,"2020-09-30"
"300324",51000,"2020-06-30"
"300324",59500,"2020-09-30"
"300325",48800,"2020-06-30"
"300325",69700,"2020-09-30"
"300326",34100,"2020-06-20"
"300326",37600,"2020-06-30"
"300326",49700,"2020-09-30"
"300326",62600,"2020-12-10"
"300326",63200,"2020-11-20"
"300327",26000,"2020-06-10"
"300327",27000,"2020-07-31"
"300327",27000,"2020-08-20"
"300327",28000,"2020-06-19"
"300327",28000,"2020-08-10"
"300327",28000,"2020-09-10"
"300327",28000,"2021-01-31"
"300327",29000,"2020-11-10"
"300327",29000,"2020-11-20"
"300327",29300,"2020-06-30"
"300327",29600,"2020-10-20"
"300327",29700,"2020-09-30"
"300327",30000,"2020-07-10"
"300327",30000,"2020-07-20"
"300327",31000,"2020-12-10"
"300327",31000,"2020-12-20"
"300327",31000,"2021-01-20"
"300327",32000,"2020-12-31"
"300327",32000,"2021-01-08"
"300328",30300,"2021-01-08"
"300328",30900,"2020-06-30"
"300328",32700,"2020-09-30"
"300329",20900,"2020-09-30"
"300329",22700,"2020-06-30"
"300330",12500,"2020-06-10"
"300330",12500,"2020-06-20"
"300330",12500,"2020-06-30"
"300330",13800,"2020-09-30"
"300330",14200,"2020-08-20"
"300330",14300,"2020-08-31"
"300330",14600,"2020-07-20"
"300330",14700,"2020-08-10"
"300330",15300,"2020-07-10"
"300331",14600,"2020-06-30"
"300331",15500,"2020-09-30"
"300332",27300,"2020-06-30"
"300332",31500,"2020-09-30"
"300333",37200,"2020-10-20"
"300333",37900,"2020-07-31"
"300333",37900,"2020-09-30"
"300333",38100,"2020-08-10"
"300333",38200,"2020-08-31"
"300333",38500,"2020-10-31"
"300333",39000,"2020-09-10"
"300333",39000,"2020-09-18"
"300333",40200,"2021-01-31"
"300333",41600,"2020-06-30"
"300333",41700,"2021-01-08"
"300333",41700,"2021-01-20"
"300333",42200,"2020-06-10"
"300333",42200,"2020-06-19"
"300333",43000,"2020-12-31"
"300333",44300,"2020-12-18"
"300333",45900,"2020-12-10"
"300333",46600,"2020-11-30"
"300333",47900,"2020-11-20"
"300333",62100,"2020-11-10"
"300334",17500,"2020-06-10"
"300334",18000,"2020-08-20"
"300334",18500,"2020-08-10"
"300334",18700,"2020-06-30"
"300334",18700,"2020-09-30"
"300334",18700,"2020-10-09"
"300334",18800,"2020-09-18"
"300334",19000,"2020-07-10"
"300334",19100,"2020-08-31"
"300334",19200,"2020-09-10"
"300334",19200,"2021-01-08"
"300334",19500,"2020-12-31"
"300334",19600,"2020-07-31"
"300334",19700,"2020-12-18"
"300334",19800,"2021-01-20"
"300334",20100,"2020-06-19"
"300334",20100,"2020-11-30"
"300334",21200,"2020-11-10"
"300334",23000,"2020-11-20"
"300334",24800,"2020-07-20"
"300335",17800,"2020-06-30"
"300335",19400,"2020-09-30"
"300336",42000,"2020-07-10"
"300336",42500,"2020-09-30"
"300336",43700,"2020-06-30"
"300337",22700,"2020-07-31"
"300337",22800,"2020-07-20"
"300337",23400,"2020-07-10"
"300337",24300,"2020-06-30"
"300337",24900,"2020-06-19"
"300337",26400,"2020-08-10"
"300337",49000,"2021-01-29"
"300337",50300,"2020-12-18"
"300337",59700,"2020-09-30"
"300337",60500,"2020-10-09"
"300337",62600,"2020-10-20"
"300337",65200,"2020-09-18"
"300338",9628,"2020-09-30"
"300338",10600,"2020-06-30"
"300339",55900,"2020-06-30"
"300339",65200,"2020-09-30"
"300340",18600,"2020-09-10"
"300340",19600,"2020-08-20"
"300340",19600,"2020-08-31"
"300340",20700,"2020-12-10"
"300340",20900,"2020-09-30"
"300340",21100,"2020-07-31"
"300340",21200,"2020-07-20"
"300340",21600,"2020-09-20"
"300340",21700,"2020-08-10"
"300340",21700,"2021-01-08"
"300340",21900,"2020-07-10"
"300340",22800,"2020-12-31"
"300340",24000,"2020-06-30"
"300340",24500,"2020-06-19"
"300340",25100,"2020-12-18"
"300341",22400,"2020-09-30"
"300341",28500,"2020-06-30"
"300342",32800,"2020-09-30"
"300342",33200,"2020-06-30"
"300343",40400,"2020-07-31"
"300343",40800,"2020-08-10"
"300343",45000,"2020-06-30"
"300343",46600,"2020-06-20"
"300343",56900,"2020-10-20"
"300343",57800,"2020-09-30"
"300343",59000,"2020-09-10"
"300343",59800,"2020-12-21"
"300343",65700,"2020-10-31"
"300344",19500,"2020-09-30"
"300344",21400,"2020-06-30"
"300345",18300,"2020-09-30"
"300345",22000,"2020-06-30"
"300346",75600,"2021-01-29"
"300346",75600,"2021-01-31"
"300346",78400,"2020-12-31"
"300346",81900,"2020-11-30"
"300346",83000,"2020-10-31"
"300346",85200,"2020-07-31"
"300346",87200,"2020-08-31"
"300346",87700,"2020-06-30"
"300346",88500,"2020-09-30"
"300347",32700,"2020-06-19"
"300347",33300,"2020-06-10"
"300347",34800,"2020-06-30"
"300347",36800,"2020-07-20"
"300347",37500,"2020-07-10"
"300347",41600,"2020-07-31"
"300348",39300,"2020-06-30"
"300348",49600,"2020-09-30"
"300349",13000,"2020-08-20"
"300349",13100,"2020-08-10"
"300349",13700,"2020-07-20"
"300349",13800,"2020-07-10"
"300349",14000,"2020-06-30"
"300349",14200,"2020-07-31"
"300349",14700,"2020-08-31"
"300349",14700,"2020-09-10"
"300349",15100,"2020-09-18"
"300349",15200,"2020-09-30"
"300349",15400,"2020-10-09"
"300349",19100,"2021-01-20"
"300349",19900,"2020-11-30"
"300349",20200,"2020-12-18"
"300349",20600,"2020-10-30"
"300349",20700,"2020-12-10"
"300349",21200,"2020-11-10"
"300349",21300,"2020-10-20"
"300350",19400,"2020-06-30"
"300350",26600,"2020-09-30"
"300351",15600,"2020-12-31"
"300351",15900,"2020-12-20"
"300351",16000,"2020-08-31"
"300351",16200,"2020-07-31"
"300351",16400,"2020-11-30"
"300351",16700,"2020-08-10"
"300351",16800,"2020-07-20"
"300351",17200,"2020-10-30"
"300351",17300,"2020-09-30"
"300351",18500,"2020-07-10"
"300351",19000,"2020-06-30"
"300351",20600,"2020-06-20"
"300351",22300,"2020-06-10"
"300352",99900,"2020-06-30"
"300352",107500,"2020-09-30"
"300353",47400,"2020-09-30"
"300353",55200,"2020-06-30"
"300354",9743,"2020-09-30"
"300354",10200,"2020-07-31"
"300354",11000,"2020-06-30"
"300354",11200,"2020-08-31"
"300355",57900,"2020-08-20"
"300355",58100,"2020-07-31"
"300355",58700,"2020-07-20"
"300355",59100,"2020-08-10"
"300355",61000,"2020-06-30"
"300355",61800,"2020-06-20"
"300355",64900,"2020-08-31"
"300355",74700,"2020-12-31"
"300355",77500,"2020-11-30"
"300355",79900,"2020-11-10"
"300355",81600,"2020-09-30"
"300355",82300,"2020-10-20"
"300355",87100,"2020-09-18"
"300356",26400,"2020-09-30"
"300356",29800,"2020-06-30"
"300357",17500,"2020-09-30"
"300357",19300,"2020-06-30"
"300358",27500,"2020-06-30"
"300358",30500,"2020-09-30"
"300359",48400,"2020-06-30"
"300359",51000,"2020-09-30"
"300360",15600,"2020-06-30"
"300360",20600,"2020-09-30"
"300360",20600,"2020-10-30"
"300363",14700,"2020-12-31"
"300363",14900,"2021-01-29"
"300363",15200,"2020-12-18"
"300363",15400,"2020-10-30"
"300363",15600,"2020-12-10"
"300363",15600,"2021-01-08"
"300363",15800,"2020-11-10"
"300363",16200,"2021-01-20"
"300363",17000,"2020-11-20"
"300363",17000,"2020-11-30"
"300363",18000,"2020-09-30"
"300363",18600,"2020-09-18"
"300363",18700,"2020-09-10"
"300363",19400,"2020-06-30"
"300363",20000,"2020-07-20"
"300363",20300,"2020-07-10"
"300363",20800,"2020-08-10"
"300363",20900,"2020-07-31"
"300363",21200,"2020-06-19"
"300363",21600,"2020-08-31"
"300363",21800,"2020-08-20"
"300363",24700,"2020-06-10"
"300364",47500,"2020-06-30"
"300364",48200,"2020-09-30"
"300365",19900,"2020-09-30"
"300365",21100,"2020-06-30"
"300366",21300,"2020-09-30"
"300366",31800,"2020-06-30"
"300367",50400,"2020-06-30"
"300367",52600,"2020-09-30"
"300368",49200,"2020-06-30"
"300368",84000,"2020-09-30"
"300369",17400,"2020-06-30"
"300369",22200,"2020-09-30"
"300370",52000,"2020-06-30"
"300370",67100,"2020-09-30"
"300371",7632,"2020-07-20"
"300371",7916,"2020-09-10"
"300371",7918,"2020-08-10"
"300371",7930,"2020-09-30"
"300371",7940,"2020-10-09"
"300371",7988,"2020-07-31"
"300371",8030,"2020-09-18"
"300371",8060,"2020-08-20"
"300371",8127,"2020-07-10"
"300371",8598,"2021-01-29"
"300371",8605,"2020-08-31"
"300371",8653,"2021-01-08"
"300371",8787,"2021-01-20"
"300371",8881,"2020-12-31"
"300371",8923,"2020-12-18"
"300371",9094,"2020-12-10"
"300371",9131,"2020-06-30"
"300371",9226,"2020-11-30"
"300371",9312,"2020-06-19"
"300371",9337,"2020-11-20"
"300371",9468,"2020-10-20"
"300371",9478,"2020-06-10"
"300371",9683,"2020-11-10"
"300371",9931,"2020-10-30"
"300373",47400,"2020-06-30"
"300373",50000,"2020-09-10"
"300373",62600,"2020-09-30"
"300373",63000,"2021-01-31"
"300374",9135,"2020-08-10"
"300374",9252,"2020-09-10"
"300374",9437,"2020-10-20"
"300374",9482,"2020-09-30"
"300374",9487,"2020-07-20"
"300374",9505,"2020-11-10"
"300374",9579,"2020-08-20"
"300374",9608,"2020-08-31"
"300374",9629,"2020-09-18"
"300374",9838,"2020-07-31"
"300374",9920,"2021-01-10"
"300374",9977,"2020-12-31"
"300374",10200,"2020-11-30"
"300374",10300,"2020-12-18"
"300374",11100,"2021-01-29"
"300374",11900,"2020-06-30"
"300374",12900,"2020-06-19"
"300374",12900,"2021-01-20"
"300375",22800,"2020-06-30"
"300375",30200,"2020-09-30"
"300376",45000,"2020-06-10"
"300376",45000,"2020-06-19"
"300376",45000,"2020-07-20"
"300376",45600,"2020-06-30"
"300376",46000,"2020-07-10"
"300376",55000,"2020-08-31"
"300376",104000,"2020-09-30"
"300376",104000,"2020-10-09"
"300376",104000,"2020-11-30"
"300376",108000,"2020-11-20"
"300376",113000,"2020-10-30"
"300376",122000,"2020-09-18"
"300377",50300,"2020-09-30"
"300377",52300,"2020-06-30"
"300378",18000,"2021-01-08"
"300378",18000,"2021-01-29"
"300378",19000,"2020-09-10"
"300378",19000,"2020-12-31"
"300378",19000,"2021-01-20"
"300378",19600,"2020-09-30"
"300378",20000,"2020-08-31"
"300378",20000,"2020-09-20"
"300378",20000,"2020-10-10"
"300378",20000,"2020-11-30"
"300378",20000,"2020-12-10"
"300378",20000,"2020-12-18"
"300378",21000,"2020-07-31"
"300378",21000,"2020-10-20"
"300378",21000,"2020-11-20"
"300378",22000,"2020-08-20"
"300378",22000,"2020-11-10"
"300378",23000,"2020-10-30"
"300378",24000,"2020-07-20"
"300378",24000,"2020-07-23"
"300378",24000,"2020-08-10"
"300378",27500,"2020-06-30"
"300379",30000,"2020-06-30"
"300379",39600,"2020-09-30"
"300380",17300,"2020-09-30"
"300380",17700,"2020-06-30"
"300381",23300,"2020-06-30"
"300381",29200,"2020-09-30"
"300382",12700,"2020-06-30"
"300382",18000,"2020-09-30"
"300383",125600,"2021-01-20"
"300383",125800,"2020-07-20"
"300383",126800,"2020-07-10"
"300383",126900,"2021-01-08"
"300383",127300,"2020-06-10"
"300383",128800,"2020-09-10"
"300383",129000,"2020-08-20"
"300383",129200,"2020-07-31"
"300383",129900,"2020-08-31"
"300383",130100,"2020-09-30"
"300383",130100,"2020-10-30"
"300383",130200,"2020-12-31"
"300383",130400,"2020-08-10"
"300383",131900,"2020-10-20"
"300383",132400,"2020-09-18"
"300383",135200,"2020-06-19"
"300383",135700,"2020-06-30"
"300383",136500,"2020-12-18"
"300383",137400,"2020-11-10"
"300383",137400,"2020-11-30"
"300383",138500,"2020-12-10"
"300384",15200,"2020-09-30"
"300384",15400,"2020-06-30"
"300385",12200,"2020-07-10"
